"Year","FullGeoName","County","Activity","Reported.human.cases","Neuroinvasive.disease.cases","Identified.by.Blood.Donor.Screening","State","Average_Temperature_F"
2007,"GA, Mitchell",13205,"Human infections",1,1,0,"GA",53.8
2007,"GA, Muscogee",13215,"Human infections",7,5,0,"GA",53.8
2007,"GA, Newton",13217,"Non-human activity",0,0,0,"GA",53.8
2007,"GA, Richmond",13245,"Human infections and non-human activity",3,1,0,"GA",53.8
2007,"GA, Tift",13277,"Human infections",1,0,0,"GA",53.8
2007,"ID, Ada",16001,"Human infections and non-human activity",20,2,0,"ID",53.8
2007,"ID, Adams",16003,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Bannock",16005,"Human infections and non-human activity",5,0,0,"ID",53.8
2007,"ID, Bear Lake",16007,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Benewah",16009,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Bingham",16011,"Human infections and non-human activity",5,0,0,"ID",53.8
2007,"ID, Bonneville",16019,"Human infections and non-human activity",4,0,2,"ID",53.8
2007,"ID, Boundary",16021,"Human infections",1,1,0,"ID",53.8
2007,"ID, Butte",16023,"Human infections and non-human activity",1,0,0,"ID",53.8
2007,"ID, Canyon",16027,"Human infections and non-human activity",26,4,1,"ID",53.8
2007,"ID, Caribou",16029,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Cassia",16031,"Human infections and non-human activity",1,0,0,"ID",53.8
2007,"ID, Custer",16037,"Human infections and non-human activity",4,0,0,"ID",53.8
2007,"ID, Elmore",16039,"Human infections and non-human activity",7,0,0,"ID",53.8
2007,"ID, Franklin",16041,"Human infections and non-human activity",3,2,0,"ID",53.8
2007,"ID, Fremont",16043,"Human infections",1,0,0,"ID",53.8
2007,"ID, Gem",16045,"Human infections and non-human activity",13,0,0,"ID",53.8
2007,"ID, Gooding",16047,"Human infections",5,1,0,"ID",53.8
2007,"ID, Jefferson",16051,"Human infections and non-human activity",1,0,0,"ID",53.8
2007,"ID, Jerome",16053,"Human infections and non-human activity",1,0,0,"ID",53.8
2007,"ID, Kootenai",16055,"Human infections",1,0,0,"ID",53.8
2007,"ID, Lemhi",16059,"Human infections and non-human activity",6,0,0,"ID",53.8
2007,"ID, Lincoln",16063,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Madison",16065,"Human infections",2,0,0,"ID",53.8
2007,"ID, Oneida",16071,"Human infections",1,0,0,"ID",53.8
2007,"ID, Owyhee",16073,"Human infections and non-human activity",6,0,0,"ID",53.8
2007,"ID, Payette",16075,"Human infections and non-human activity",7,1,0,"ID",53.8
2007,"ID, Power",16077,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Teton",16081,"Human infections and non-human activity",4,0,0,"ID",53.8
2007,"ID, Twin Falls",16083,"Human infections and non-human activity",3,0,0,"ID",53.8
2007,"ID, Valley",16085,"Non-human activity",0,0,0,"ID",53.8
2007,"ID, Washington",16087,"Human infections and non-human activity",4,0,0,"ID",53.8
2007,"IL, Boone",17007,"Human infections",2,0,0,"IL",53.8
2007,"IL, Bureau",17011,"Human infections",1,1,0,"IL",53.8
2007,"IL, Champaign",17019,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Clinton",17027,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, Cook",17031,"Human infections and non-human activity",33,26,0,"IL",53.8
2007,"IL, De Kalb",17037,"Human infections and non-human activity",0,0,1,"IL",53.8
2007,"IL, Du Page",17043,"Human infections and non-human activity",10,8,0,"IL",53.8
2007,"IL, Franklin",17055,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Gallatin",17059,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, Grundy",17063,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Hardin",17069,"Human infections",1,1,0,"IL",53.8
2007,"IL, Henry",17073,"Human infections",1,0,0,"IL",53.8
2007,"IL, Iroquois",17075,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Jackson",17077,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Jefferson",17081,"Human infections",0,0,1,"IL",53.8
2007,"IL, Kane",17089,"Human infections and non-human activity",13,8,3,"IL",53.8
2007,"IL, Kendall",17093,"Human infections",0,0,1,"IL",53.8
2007,"IL, Lake",17097,"Human infections and non-human activity",5,1,0,"IL",53.8
2007,"IL, La Salle",17099,"Human infections and non-human activity",2,0,0,"IL",53.8
2007,"IL, Lee",17103,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Livingston",17105,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Logan",17107,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Mchenry",17111,"Human infections and non-human activity",5,3,0,"IL",53.8
2007,"IL, Mclean",17113,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, Macon",17115,"Human infections and non-human activity",1,0,0,"IL",53.8
2007,"IL, Macoupin",17117,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Madison",17119,"Human infections and non-human activity",2,2,1,"IL",53.8
2007,"IL, Marion",17121,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Monroe",17133,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Montgomery",17135,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Morgan",17137,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Ogle",17141,"Human infections",1,1,0,"IL",53.8
2007,"IL, Peoria",17143,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Pike",17149,"Human infections",1,0,0,"IL",53.8
2007,"IL, Richland",17159,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Rock Island",17161,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, St Clair",17163,"Human infections and non-human activity",3,1,0,"IL",53.8
2007,"IL, Saline",17165,"Human infections and non-human activity",3,2,0,"IL",53.8
2007,"IL, Sangamon",17167,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, Stephenson",17177,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Tazewell",17179,"Human infections and non-human activity",1,0,0,"IL",53.8
2007,"IL, Vermilion",17183,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Wabash",17185,"Human infections",1,0,0,"IL",53.8
2007,"IL, Warren",17187,"Human infections",1,0,0,"IL",53.8
2007,"IL, White",17193,"Non-human activity",0,0,0,"IL",53.8
2007,"IL, Whiteside",17195,"Human infections and non-human activity",1,1,0,"IL",53.8
2007,"IL, Will",17197,"Human infections and non-human activity",3,1,0,"IL",53.8
2007,"IL, Williamson",17199,"Human infections",1,0,0,"IL",53.8
2007,"IL, Winnebago",17201,"Human infections and non-human activity",2,2,0,"IL",53.8
2007,"IL, Woodford",17203,"Human infections and non-human activity",2,0,0,"IL",53.8
2007,"IN, Adams",18001,"Human infections and non-human activity",1,0,0,"IN",53.8
2007,"IN, Allen",18003,"Human infections and non-human activity",1,1,0,"IN",53.8
2007,"IN, Clark",18019,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Delaware",18035,"Human infections and non-human activity",1,1,0,"IN",53.8
2007,"IN, Elkhart",18039,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Floyd",18043,"Human infections and non-human activity",1,1,0,"IN",53.8
2007,"IN, Grant",18053,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Hamilton",18057,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Hancock",18059,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Hendricks",18063,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Kosciusko",18085,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Lake",18089,"Human infections and non-human activity",7,3,1,"IN",53.8
2007,"IN, La Porte",18091,"Human infections and non-human activity",1,1,0,"IN",53.8
2007,"IN, Madison",18095,"Human infections and non-human activity",1,0,1,"IN",53.8
2007,"IN, Marion",18097,"Human infections and non-human activity",4,3,0,"IN",53.8
2007,"IN, Marshall",18099,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Monroe",18105,"Human infections and non-human activity",1,0,0,"IN",53.8
2007,"IN, Noble",18113,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Porter",18127,"Human infections and non-human activity",1,1,0,"IN",53.8
2007,"IN, Randolph",18135,"Human infections",1,0,0,"IN",53.8
2007,"IN, St Joseph",18141,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Union",18161,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Vanderburgh",18163,"Human infections and non-human activity",3,3,0,"IN",53.8
2007,"IN, Vigo",18167,"Non-human activity",0,0,0,"IN",53.8
2007,"IN, Warrick",18173,"Human infections",1,0,0,"IN",53.8
2007,"IN, Whitley",18183,"Non-human activity",0,0,0,"IN",53.8
2007,"IA, Adair",19001,"Human infections",1,1,0,"IA",53.8
2007,"IA, Black Hawk",19013,"Human infections and non-human activity",1,0,0,"IA",53.8
2007,"IA, Bremer",19017,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Carroll",19027,"Human infections",2,1,0,"IA",53.8
2007,"IA, Cedar",19031,"Human infections",1,0,0,"IA",53.8
2007,"IA, Cerro Gordo",19033,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Chickasaw",19037,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Clay",19041,"Human infections and non-human activity",0,0,1,"IA",53.8
2007,"IA, Dallas",19049,"Human infections",0,0,1,"IA",53.8
2007,"IA, Dickinson",19059,"Human infections",2,0,0,"IA",53.8
2007,"IA, Dubuque",19061,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Franklin",19069,"Human infections",1,1,0,"IA",53.8
2007,"IA, Howard",19089,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Jackson",19097,"Human infections",1,0,0,"IA",53.8
2007,"IA, Lucas",19117,"Human infections and non-human activity",1,1,0,"IA",53.8
2007,"IA, Monona",19133,"Human infections",1,1,1,"IA",53.8
2007,"IA, Monroe",19135,"Human infections",1,1,0,"IA",53.8
2007,"IA, Montgomery",19137,"Human infections",1,1,0,"IA",53.8
2007,"IA, Muscatine",19139,"Human infections",1,0,0,"IA",53.8
2007,"IA, Page",19145,"Human infections",2,1,0,"IA",53.8
2007,"IA, Plymouth",19149,"Human infections",1,1,0,"IA",53.8
2007,"IA, Polk",19153,"Human infections and non-human activity",2,0,1,"IA",53.8
2007,"IA, Pottawattamie",19155,"Human infections and non-human activity",1,0,0,"IA",53.8
2007,"IA, Sac",19161,"Human infections",1,0,0,"IA",53.8
2007,"IA, Scott",19163,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Sioux",19167,"Human infections",2,1,0,"IA",53.8
2007,"IA, Story",19169,"Human infections",1,1,0,"IA",53.8
2007,"IA, Wapello",19179,"Human infections",1,0,0,"IA",53.8
2007,"IA, Washington",19183,"Human infections",1,1,0,"IA",53.8
2007,"IA, Wayne",19185,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Webster",19187,"Human infections",1,0,0,"IA",53.8
2007,"IA, Winneshiek",19191,"Non-human activity",0,0,0,"IA",53.8
2007,"IA, Woodbury",19193,"Human infections and non-human activity",3,0,2,"IA",53.8
2007,"KS, Barber",20007,"Non-human activity",0,0,0,"KS",53.8
2007,"KS, Butler",20015,"Non-human activity",0,0,0,"KS",53.8
2007,"KS, Cheyenne",20023,"Human infections",0,0,1,"KS",53.8
2007,"KS, Clark",20025,"Human infections",1,0,0,"KS",53.8
2007,"KS, Crawford",20037,"Human infections",0,0,1,"KS",53.8
2007,"KS, Ellis",20051,"Human infections",0,0,1,"KS",53.8
2007,"KS, Ford",20057,"Human infections",1,0,0,"KS",53.8
2007,"KS, Gove",20063,"Human infections",1,0,0,"KS",53.8
2007,"KS, Greenwood",20073,"Human infections",1,0,0,"KS",53.8
2007,"KS, Harvey",20079,"Human infections",2,0,0,"KS",53.8
2007,"KS, Jewell",20089,"Human infections",1,1,0,"KS",53.8
2007,"KS, Johnson",20091,"Human infections",6,4,2,"KS",53.8
2007,"KS, Linn",20107,"Human infections",1,0,0,"KS",53.8
2007,"KS, Logan",20109,"Non-human activity",0,0,0,"KS",53.8
2007,"KS, Montgomery",20125,"Human infections",1,1,2,"KS",53.8
2007,"KS, Ness",20135,"Human infections",1,1,0,"KS",53.8
2007,"KS, Pawnee",20145,"Human infections",0,0,1,"KS",53.8
2007,"KS, Reno",20155,"Human infections and non-human activity",4,1,0,"KS",53.8
2007,"KS, Republic",20157,"Human infections",1,1,0,"KS",53.8
2007,"KS, Rice",20159,"Human infections",0,0,1,"KS",53.8
2007,"KS, Riley",20161,"Non-human activity",0,0,0,"KS",53.8
2007,"KS, Saline",20169,"Human infections",3,1,1,"KS",53.8
2007,"KS, Sedgwick",20173,"Human infections",12,2,0,"KS",53.8
2007,"KS, Shawnee",20177,"Human infections",1,0,0,"KS",53.8
2007,"KS, Stafford",20185,"Human infections",1,0,0,"KS",53.8
2007,"KS, Trego",20195,"Human infections",1,1,0,"KS",53.8
2007,"KS, Wyandotte",20209,"Human infections",1,1,0,"KS",53.8
2007,"KY, Anderson",21005,"Human infections",0,0,2,"KY",53.8
2007,"KY, Barren",21009,"Non-human activity",0,0,0,"KY",53.8
2007,"KY, Boone",21015,"Human infections",1,1,0,"KY",53.8
2007,"KY, Campbell",21037,"Human infections",1,1,0,"KY",53.8
2007,"KY, Clark",21049,"Human infections and non-human activity",0,0,1,"KY",53.8
2007,"KY, Daviess",21059,"Non-human activity",0,0,0,"KY",53.8
2007,"KY, Fayette",21067,"Human infections and non-human activity",0,0,3,"KY",53.8
2007,"KY, Floyd",21071,"Human infections",0,0,2,"KY",53.8
2007,"KY, Hopkins",21107,"Non-human activity",0,0,0,"KY",53.8
2007,"KY, Jefferson",21111,"Human infections and non-human activity",1,1,2,"KY",53.8
2007,"KY, Jessamine",21113,"Human infections",0,0,1,"KY",53.8
2007,"KY, Kenton",21117,"Human infections and non-human activity",1,1,0,"KY",53.8
2007,"KY, Lee",21129,"Human infections",0,0,1,"KY",53.8
2007,"KY, Mason",21161,"Non-human activity",0,0,0,"KY",53.8
2007,"KY, Nelson",21179,"Non-human activity",0,0,0,"KY",53.8
2007,"KY, Taylor",21217,"Non-human activity",0,0,0,"KY",53.8
2007,"LA, Avoyelles Parish",22009,"Human infections",1,1,0,"LA",53.8
2007,"LA, Beauregard Parish",22011,"Human infections",1,1,1,"LA",53.8
2007,"LA, Bienville Parish",22013,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Bossier Parish",22015,"Human infections",1,0,0,"LA",53.8
2007,"LA, Caddo Parish",22017,"Human infections and non-human activity",10,7,1,"LA",53.8
2007,"LA, Calcasieu Parish",22019,"Human infections and non-human activity",0,0,2,"LA",53.8
2007,"LA, Cameron Parish",22023,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Concordia Parish",22029,"Human infections",1,1,0,"LA",53.8
2007,"LA, East Baton Rouge Parish",22033,"Human infections and non-human activity",0,0,1,"LA",53.8
2007,"LA, Evangeline Parish",22039,"Human infections and non-human activity",1,1,0,"LA",53.8
2007,"LA, Iberia Parish",22045,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Iberville Parish",22047,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Jackson Parish",22049,"Human infections",1,0,0,"LA",53.8
2007,"LA, Jefferson Parish",22051,"Human infections and non-human activity",2,2,1,"LA",53.8
2007,"LA, Lafayette Parish",22055,"Human infections",1,1,0,"LA",53.8
2007,"LA, Lafourche Parish",22057,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Livingston Parish",22063,"Human infections",1,1,0,"LA",53.8
2007,"LA, Morehouse Parish",22067,"Human infections",1,1,0,"LA",53.8
2007,"LA, Orleans Parish",22071,"Human infections",4,2,1,"LA",53.8
2007,"LA, Ouachita Parish",22073,"Human infections and non-human activity",2,1,0,"LA",53.8
2007,"LA, Rapides Parish",22079,"Human infections and non-human activity",4,2,1,"LA",53.8
2007,"LA, Sabine Parish",22085,"Human infections",1,1,0,"LA",53.8
2007,"LA, St Charles Parish",22089,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, St John The Baptist Parish",22095,"Human infections",1,1,0,"LA",53.8
2007,"LA, St Landry Parish",22097,"Human infections and non-human activity",0,0,1,"LA",53.8
2007,"LA, St Tammany Parish",22103,"Human infections and non-human activity",1,0,0,"LA",53.8
2007,"LA, Tangipahoa Parish",22105,"Human infections and non-human activity",2,1,0,"LA",53.8
2007,"LA, Terrebonne Parish",22109,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Vernon Parish",22115,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, Washington Parish",22117,"Human infections",2,2,0,"LA",53.8
2007,"LA, Webster Parish",22119,"Human infections",0,0,1,"LA",53.8
2007,"LA, West Baton Rouge Parish",22121,"Non-human activity",0,0,0,"LA",53.8
2007,"LA, West Carroll Parish",22123,"Human infections",2,1,0,"LA",53.8
2007,"MD, Anne Arundel",24003,"Human infections and non-human activity",2,2,0,"MD",53.8
2007,"MD, Baltimore",24005,"Human infections",2,2,0,"MD",53.8
2007,"MD, Calvert",24009,"Human infections",1,0,0,"MD",53.8
2007,"MD, Harford",24025,"Human infections",2,1,0,"MD",53.8
2007,"MD, Howard",24027,"Human infections",1,0,0,"MD",53.8
2007,"MD, Montgomery",24031,"Non-human activity",0,0,0,"MD",53.8
2007,"MD, Prince Georges",24033,"Human infections and non-human activity",1,1,0,"MD",53.8
2007,"MD, Worcester",24047,"Human infections",1,0,0,"MD",53.8
2007,"MA, Barnstable",25001,"Human infections",1,0,0,"MA",53.8
2007,"MA, Bristol",25005,"Non-human activity",0,0,0,"MA",53.8
2007,"MA, Essex",25009,"Non-human activity",0,0,0,"MA",53.8
2007,"MA, Hampden",25013,"Non-human activity",0,0,0,"MA",53.8
2007,"MA, Middlesex",25017,"Human infections and non-human activity",2,2,0,"MA",53.8
2007,"MA, Norfolk",25021,"Non-human activity",0,0,0,"MA",53.8
2007,"MA, Plymouth",25023,"Non-human activity",0,0,0,"MA",53.8
2007,"MA, Suffolk",25025,"Human infections and non-human activity",1,0,0,"MA",53.8
2007,"MA, Worcester",25027,"Human infections and non-human activity",2,1,0,"MA",53.8
2007,"MI, Bay",26017,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Berrien",26021,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Crawford",26039,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Jackson",26075,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Kalamazoo",26077,"Human infections",1,1,1,"MI",53.8
2007,"MI, Kent",26081,"Human infections",2,1,1,"MI",53.8
2007,"MI, Lapeer",26087,"Human infections",1,1,0,"MI",53.8
2007,"MI, Macomb",26099,"Human infections",3,3,1,"MI",53.8
2007,"MI, Oakland",26125,"Human infections and non-human activity",2,2,0,"MI",53.8
2007,"MI, Saginaw",26145,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, St Clair",26147,"Human infections",1,1,0,"MI",53.8
2007,"MI, St Joseph",26149,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Van Buren",26159,"Non-human activity",0,0,0,"MI",53.8
2007,"MI, Wayne",26163,"Human infections and non-human activity",7,7,0,"MI",53.8
2007,"MN, Anoka",27003,"Human infections and non-human activity",1,1,0,"MN",53.8
2007,"MN, Becker",27005,"Human infections",5,1,0,"MN",53.8
2007,"MN, Beltrami",27007,"Human infections",2,1,0,"MN",53.8
2007,"MN, Big Stone",27011,"Human infections and non-human activity",8,1,1,"MN",53.8
2007,"MN, Carver",27019,"Human infections and non-human activity",1,1,1,"MN",53.8
2007,"MN, Clay",27027,"Human infections",11,6,2,"MN",53.8
2007,"MN, Cottonwood",27033,"Human infections",1,1,0,"MN",53.8
2007,"MN, Crow Wing",27035,"Human infections",0,0,1,"MN",53.8
2007,"MN, Dakota",27037,"Human infections and non-human activity",2,2,0,"MN",53.8
2007,"MN, Douglas",27041,"Human infections",1,0,0,"MN",53.8
2007,"MN, Faribault",27043,"Human infections",1,1,0,"MN",53.8
2007,"MN, Freeborn",27047,"Non-human activity",0,0,0,"MN",53.8
2007,"MN, Goodhue",27049,"Human infections and non-human activity",1,1,0,"MN",53.8
2007,"MN, Grant",27051,"Human infections",0,0,1,"MN",53.8
2007,"MN, Hennepin",27053,"Human infections and non-human activity",11,5,3,"MN",53.8
2007,"MN, Kanabec",27065,"Non-human activity",0,0,0,"MN",53.8
2007,"MN, Kandiyohi",27067,"Human infections and non-human activity",1,0,0,"MN",53.8
2007,"MN, Kittson",27069,"Human infections",3,1,0,"MN",53.8
2007,"MN, Koochiching",27071,"Human infections",1,1,0,"MN",53.8
2007,"MN, Lac Qui Parle",27073,"Human infections",1,1,1,"MN",53.8
2007,"MN, Lincoln",27081,"Human infections",2,0,0,"MN",53.8
2007,"MN, Lyon",27083,"Human infections",2,0,1,"MN",53.8
2007,"MN, Marshall",27089,"Non-human activity",0,0,0,"MN",53.8
2007,"MN, Meeker",27093,"Human infections and non-human activity",1,1,0,"MN",53.8
2007,"MN, Mille Lacs",27095,"Human infections",1,1,0,"MN",53.8
2007,"MN, Mower",27099,"Human infections and non-human activity",1,1,0,"MN",53.8
2007,"MN, Murray",27101,"Human infections and non-human activity",1,0,0,"MN",53.8
2007,"MN, Nicollet",27103,"Human infections",1,0,0,"MN",53.8
2007,"MN, Nobles",27105,"Human infections",1,0,0,"MN",53.8
2007,"MN, Norman",27107,"Human infections",7,1,0,"MN",53.8
2007,"MN, Otter Tail",27111,"Human infections and non-human activity",2,1,0,"MN",53.8
2007,"MN, Pennington",27113,"Human infections and non-human activity",1,0,0,"MN",53.8
2007,"MN, Polk",27119,"Human infections and non-human activity",8,4,1,"MN",53.8
2007,"MN, Pope",27121,"Human infections",1,0,0,"MN",53.8
2007,"MN, Ramsey",27123,"Human infections and non-human activity",3,2,0,"MN",53.8
